transaction_id,rule_key,rule_label,rule_score,risk_reason
TXN00003227,large_round_amount,Large Round Amount,0.5327,"Large round amount: CNY 730000.0 sits in the top 4.67% of all voucher values and is an exact multiple of 10,000"
TXN00028687,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00008836,large_round_amount,Large Round Amount,0.8616,"Large round amount: CNY 1250000.0 sits in the top 1.38% of all voucher values and is an exact multiple of 10,000"
TXN00008167,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00021593,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00012542,large_round_amount,Large Round Amount,0.9778,"Large round amount: CNY 2250000.0 sits in the top 0.22% of all voucher values and is an exact multiple of 10,000"
TXN00011621,large_round_amount,Large Round Amount,0.9578,"Large round amount: CNY 2060000.0 sits in the top 0.42% of all voucher values and is an exact multiple of 10,000"
TXN00007362,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00020124,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00021024,large_round_amount,Large Round Amount,0.8616,"Large round amount: CNY 1250000.0 sits in the top 1.38% of all voucher values and is an exact multiple of 10,000"
TXN00025403,large_round_amount,Large Round Amount,0.9972,"Large round amount: CNY 3000000.0 sits in the top 0.03% of all voucher values and is an exact multiple of 10,000"
TXN00019584,large_round_amount,Large Round Amount,0.9778,"Large round amount: CNY 2250000.0 sits in the top 0.22% of all voucher values and is an exact multiple of 10,000"
TXN00013989,large_round_amount,Large Round Amount,0.9778,"Large round amount: CNY 2250000.0 sits in the top 0.22% of all voucher values and is an exact multiple of 10,000"
TXN00016667,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00019904,large_round_amount,Large Round Amount,0.5133,"Large round amount: CNY 875000.0 sits in the top 3.37% of all voucher values and is an exact multiple of 1,000"
TXN00006008,large_round_amount,Large Round Amount,0.9778,"Large round amount: CNY 2250000.0 sits in the top 0.22% of all voucher values and is an exact multiple of 10,000"
TXN00006391,large_round_amount,Large Round Amount,0.5569,"Large round amount: CNY 750000.0 sits in the top 4.43% of all voucher values and is an exact multiple of 10,000"
TXN00017535,large_round_amount,Large Round Amount,0.5569,"Large round amount: CNY 750000.0 sits in the top 4.43% of all voucher values and is an exact multiple of 10,000"
TXN00023683,large_round_amount,Large Round Amount,0.9778,"Large round amount: CNY 2250000.0 sits in the top 0.22% of all voucher values and is an exact multiple of 10,000"
TXN00005232,large_round_amount,Large Round Amount,0.5569,"Large round amount: CNY 750000.0 sits in the top 4.43% of all voucher values and is an exact multiple of 10,000"
TXN00029638,large_round_amount,Large Round Amount,0.5569,"Large round amount: CNY 750000.0 sits in the top 4.43% of all voucher values and is an exact multiple of 10,000"
TXN00020660,large_round_amount,Large Round Amount,0.8616,"Large round amount: CNY 1250000.0 sits in the top 1.38% of all voucher values and is an exact multiple of 10,000"
TXN00018868,large_round_amount,Large Round Amount,0.8871,"Large round amount: CNY 1330000.0 sits in the top 1.13% of all voucher values and is an exact multiple of 10,000"
TXN00018505,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00003603,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00029033,large_round_amount,Large Round Amount,0.8616,"Large round amount: CNY 1250000.0 sits in the top 1.38% of all voucher values and is an exact multiple of 10,000"
TXN00019990,large_round_amount,Large Round Amount,0.8616,"Large round amount: CNY 1250000.0 sits in the top 1.38% of all voucher values and is an exact multiple of 10,000"
TXN00024046,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00010990,large_round_amount,Large Round Amount,0.8616,"Large round amount: CNY 1250000.0 sits in the top 1.38% of all voucher values and is an exact multiple of 10,000"
TXN00007196,large_round_amount,Large Round Amount,0.3803,"Large round amount: CNY 726000.0 sits in the top 4.7% of all voucher values and is an exact multiple of 1,000"
TXN00002263,large_round_amount,Large Round Amount,0.9778,"Large round amount: CNY 2250000.0 sits in the top 0.22% of all voucher values and is an exact multiple of 10,000"
TXN00013624,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00027134,large_round_amount,Large Round Amount,0.5569,"Large round amount: CNY 750000.0 sits in the top 4.43% of all voucher values and is an exact multiple of 10,000"
TXN00002934,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00004586,large_round_amount,Large Round Amount,0.9778,"Large round amount: CNY 2250000.0 sits in the top 0.22% of all voucher values and is an exact multiple of 10,000"
TXN00008969,large_round_amount,Large Round Amount,0.8616,"Large round amount: CNY 1250000.0 sits in the top 1.38% of all voucher values and is an exact multiple of 10,000"
TXN00008302,large_round_amount,Large Round Amount,0.8616,"Large round amount: CNY 1250000.0 sits in the top 1.38% of all voucher values and is an exact multiple of 10,000"
TXN00025449,large_round_amount,Large Round Amount,0.5569,"Large round amount: CNY 750000.0 sits in the top 4.43% of all voucher values and is an exact multiple of 10,000"
TXN00020186,large_round_amount,Large Round Amount,0.9778,"Large round amount: CNY 2250000.0 sits in the top 0.22% of all voucher values and is an exact multiple of 10,000"
TXN00020757,large_round_amount,Large Round Amount,0.9995,"Large round amount: CNY 3750000.0 sits in the top 0.0% of all voucher values and is an exact multiple of 10,000"
TXN00014143,large_round_amount,Large Round Amount,0.6063,"Large round amount: CNY 800000.0 sits in the top 3.94% of all voucher values and is an exact multiple of 10,000"
TXN00014386,large_round_amount,Large Round Amount,0.6362,"Large round amount: CNY 1036000.0 sits in the top 2.14% of all voucher values and is an exact multiple of 1,000"
TXN00001182,large_round_amount,Large Round Amount,0.5569,"Large round amount: CNY 750000.0 sits in the top 4.43% of all voucher values and is an exact multiple of 10,000"
TXN00020762,large_round_amount,Large Round Amount,0.8616,"Large round amount: CNY 1250000.0 sits in the top 1.38% of all voucher values and is an exact multiple of 10,000"
TXN00025337,large_round_amount,Large Round Amount,0.8184,"Large round amount: CNY 1150000.0 sits in the top 1.82% of all voucher values and is an exact multiple of 10,000"
TXN00011915,large_round_amount,Large Round Amount,0.9499,"Large round amount: CNY 2000000.0 sits in the top 0.5% of all voucher values and is an exact multiple of 10,000"
TXN00004134,large_round_amount,Large Round Amount,0.8616,"Large round amount: CNY 1250000.0 sits in the top 1.38% of all voucher values and is an exact multiple of 10,000"
TXN00009575,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00023005,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00022998,large_round_amount,Large Round Amount,0.8616,"Large round amount: CNY 1250000.0 sits in the top 1.38% of all voucher values and is an exact multiple of 10,000"
TXN00017775,large_round_amount,Large Round Amount,0.6948,"Large round amount: CNY 930000.0 sits in the top 3.05% of all voucher values and is an exact multiple of 10,000"
TXN00025385,large_round_amount,Large Round Amount,0.8616,"Large round amount: CNY 1250000.0 sits in the top 1.38% of all voucher values and is an exact multiple of 10,000"
TXN00011898,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00016575,large_round_amount,Large Round Amount,0.7142,"Large round amount: CNY 970000.0 sits in the top 2.86% of all voucher values and is an exact multiple of 10,000"
TXN00012707,large_round_amount,Large Round Amount,0.8616,"Large round amount: CNY 1250000.0 sits in the top 1.38% of all voucher values and is an exact multiple of 10,000"
TXN00025119,large_round_amount,Large Round Amount,0.8616,"Large round amount: CNY 1250000.0 sits in the top 1.38% of all voucher values and is an exact multiple of 10,000"
TXN00011457,large_round_amount,Large Round Amount,0.8616,"Large round amount: CNY 1250000.0 sits in the top 1.38% of all voucher values and is an exact multiple of 10,000"
TXN00029876,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00005158,large_round_amount,Large Round Amount,0.6578,"Large round amount: CNY 870000.0 sits in the top 3.42% of all voucher values and is an exact multiple of 10,000"
TXN00006414,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00027457,large_round_amount,Large Round Amount,0.9778,"Large round amount: CNY 2250000.0 sits in the top 0.22% of all voucher values and is an exact multiple of 10,000"
TXN00025509,large_round_amount,Large Round Amount,0.9778,"Large round amount: CNY 2250000.0 sits in the top 0.22% of all voucher values and is an exact multiple of 10,000"
TXN00019231,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00012902,large_round_amount,Large Round Amount,0.9778,"Large round amount: CNY 2250000.0 sits in the top 0.22% of all voucher values and is an exact multiple of 10,000"
TXN00012642,large_round_amount,Large Round Amount,0.5569,"Large round amount: CNY 750000.0 sits in the top 4.43% of all voucher values and is an exact multiple of 10,000"
TXN00022241,large_round_amount,Large Round Amount,0.6503,"Large round amount: CNY 860000.0 sits in the top 3.5% of all voucher values and is an exact multiple of 10,000"
TXN00023069,large_round_amount,Large Round Amount,0.9778,"Large round amount: CNY 2250000.0 sits in the top 0.22% of all voucher values and is an exact multiple of 10,000"
TXN00022965,large_round_amount,Large Round Amount,0.8616,"Large round amount: CNY 1250000.0 sits in the top 1.38% of all voucher values and is an exact multiple of 10,000"
TXN00001506,large_round_amount,Large Round Amount,0.72,"Large round amount: CNY 980000.0 sits in the top 2.8% of all voucher values and is an exact multiple of 10,000"
TXN00006001,large_round_amount,Large Round Amount,0.8818,"Large round amount: CNY 1280000.0 sits in the top 1.18% of all voucher values and is an exact multiple of 10,000"
TXN00013256,large_round_amount,Large Round Amount,0.8616,"Large round amount: CNY 1250000.0 sits in the top 1.38% of all voucher values and is an exact multiple of 10,000"
TXN00002905,large_round_amount,Large Round Amount,0.5569,"Large round amount: CNY 750000.0 sits in the top 4.43% of all voucher values and is an exact multiple of 10,000"
TXN00027922,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00024176,large_round_amount,Large Round Amount,0.9499,"Large round amount: CNY 2000000.0 sits in the top 0.5% of all voucher values and is an exact multiple of 10,000"
TXN00015908,large_round_amount,Large Round Amount,0.8616,"Large round amount: CNY 1250000.0 sits in the top 1.38% of all voucher values and is an exact multiple of 10,000"
TXN00010142,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00027899,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00026419,large_round_amount,Large Round Amount,0.9778,"Large round amount: CNY 2250000.0 sits in the top 0.22% of all voucher values and is an exact multiple of 10,000"
TXN00000660,large_round_amount,Large Round Amount,0.8616,"Large round amount: CNY 1250000.0 sits in the top 1.38% of all voucher values and is an exact multiple of 10,000"
TXN00015888,large_round_amount,Large Round Amount,0.8616,"Large round amount: CNY 1250000.0 sits in the top 1.38% of all voucher values and is an exact multiple of 10,000"
TXN00023470,large_round_amount,Large Round Amount,0.6063,"Large round amount: CNY 800000.0 sits in the top 3.94% of all voucher values and is an exact multiple of 10,000"
TXN00011306,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00024225,large_round_amount,Large Round Amount,0.9778,"Large round amount: CNY 2250000.0 sits in the top 0.22% of all voucher values and is an exact multiple of 10,000"
TXN00006395,large_round_amount,Large Round Amount,0.8616,"Large round amount: CNY 1250000.0 sits in the top 1.38% of all voucher values and is an exact multiple of 10,000"
TXN00020881,large_round_amount,Large Round Amount,0.9972,"Large round amount: CNY 3000000.0 sits in the top 0.03% of all voucher values and is an exact multiple of 10,000"
TXN00000081,large_round_amount,Large Round Amount,0.8616,"Large round amount: CNY 1250000.0 sits in the top 1.38% of all voucher values and is an exact multiple of 10,000"
TXN00018107,large_round_amount,Large Round Amount,0.9995,"Large round amount: CNY 3750000.0 sits in the top 0.0% of all voucher values and is an exact multiple of 10,000"
TXN00026311,large_round_amount,Large Round Amount,0.9972,"Large round amount: CNY 3000000.0 sits in the top 0.03% of all voucher values and is an exact multiple of 10,000"
TXN00013010,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00000269,large_round_amount,Large Round Amount,0.9778,"Large round amount: CNY 2250000.0 sits in the top 0.22% of all voucher values and is an exact multiple of 10,000"
TXN00003745,large_round_amount,Large Round Amount,0.6503,"Large round amount: CNY 860000.0 sits in the top 3.5% of all voucher values and is an exact multiple of 10,000"
TXN00007721,large_round_amount,Large Round Amount,0.5947,"Large round amount: CNY 790000.0 sits in the top 4.05% of all voucher values and is an exact multiple of 10,000"
TXN00000257,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00015946,large_round_amount,Large Round Amount,0.8616,"Large round amount: CNY 1250000.0 sits in the top 1.38% of all voucher values and is an exact multiple of 10,000"
TXN00011117,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00012653,large_round_amount,Large Round Amount,0.6503,"Large round amount: CNY 860000.0 sits in the top 3.5% of all voucher values and is an exact multiple of 10,000"
TXN00006311,large_round_amount,Large Round Amount,0.5725,"Large round amount: CNY 988000.0 sits in the top 2.77% of all voucher values and is an exact multiple of 1,000"
TXN00009392,large_round_amount,Large Round Amount,0.5569,"Large round amount: CNY 750000.0 sits in the top 4.43% of all voucher values and is an exact multiple of 10,000"
TXN00019352,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00002509,large_round_amount,Large Round Amount,0.9778,"Large round amount: CNY 2250000.0 sits in the top 0.22% of all voucher values and is an exact multiple of 10,000"
TXN00000935,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00015160,large_round_amount,Large Round Amount,0.4152,"Large round amount: CNY 756000.0 sits in the top 4.35% of all voucher values and is an exact multiple of 1,000"
TXN00000138,large_round_amount,Large Round Amount,0.5569,"Large round amount: CNY 750000.0 sits in the top 4.43% of all voucher values and is an exact multiple of 10,000"
TXN00002280,large_round_amount,Large Round Amount,0.8616,"Large round amount: CNY 1250000.0 sits in the top 1.38% of all voucher values and is an exact multiple of 10,000"
TXN00008993,large_round_amount,Large Round Amount,0.8616,"Large round amount: CNY 1250000.0 sits in the top 1.38% of all voucher values and is an exact multiple of 10,000"
TXN00024751,large_round_amount,Large Round Amount,0.9778,"Large round amount: CNY 2250000.0 sits in the top 0.22% of all voucher values and is an exact multiple of 10,000"
TXN00021567,large_round_amount,Large Round Amount,0.8616,"Large round amount: CNY 1250000.0 sits in the top 1.38% of all voucher values and is an exact multiple of 10,000"
TXN00019789,large_round_amount,Large Round Amount,0.9778,"Large round amount: CNY 2250000.0 sits in the top 0.22% of all voucher values and is an exact multiple of 10,000"
TXN00019599,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00019770,large_round_amount,Large Round Amount,0.8043,"Large round amount: CNY 1090000.0 sits in the top 1.96% of all voucher values and is an exact multiple of 10,000"
TXN00026409,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00021741,large_round_amount,Large Round Amount,0.9778,"Large round amount: CNY 2250000.0 sits in the top 0.22% of all voucher values and is an exact multiple of 10,000"
TXN00027309,large_round_amount,Large Round Amount,0.7415,"Large round amount: CNY 1374000.0 sits in the top 1.09% of all voucher values and is an exact multiple of 1,000"
TXN00006478,large_round_amount,Large Round Amount,0.9499,"Large round amount: CNY 2000000.0 sits in the top 0.5% of all voucher values and is an exact multiple of 10,000"
TXN00010944,large_round_amount,Large Round Amount,0.9778,"Large round amount: CNY 2250000.0 sits in the top 0.22% of all voucher values and is an exact multiple of 10,000"
TXN00007747,large_round_amount,Large Round Amount,0.5569,"Large round amount: CNY 750000.0 sits in the top 4.43% of all voucher values and is an exact multiple of 10,000"
TXN00019865,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00025990,large_round_amount,Large Round Amount,0.8616,"Large round amount: CNY 1250000.0 sits in the top 1.38% of all voucher values and is an exact multiple of 10,000"
TXN00006457,large_round_amount,Large Round Amount,0.8616,"Large round amount: CNY 1250000.0 sits in the top 1.38% of all voucher values and is an exact multiple of 10,000"
TXN00008957,large_round_amount,Large Round Amount,0.918,"Large round amount: CNY 1560000.0 sits in the top 0.82% of all voucher values and is an exact multiple of 10,000"
TXN00017778,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00026026,large_round_amount,Large Round Amount,0.8616,"Large round amount: CNY 1250000.0 sits in the top 1.38% of all voucher values and is an exact multiple of 10,000"
TXN00003709,large_round_amount,Large Round Amount,0.8616,"Large round amount: CNY 1250000.0 sits in the top 1.38% of all voucher values and is an exact multiple of 10,000"
TXN00022454,large_round_amount,Large Round Amount,0.9778,"Large round amount: CNY 2250000.0 sits in the top 0.22% of all voucher values and is an exact multiple of 10,000"
TXN00007298,large_round_amount,Large Round Amount,0.4009,"Large round amount: CNY 749000.0 sits in the top 4.49% of all voucher values and is an exact multiple of 1,000"
TXN00002699,large_round_amount,Large Round Amount,0.9778,"Large round amount: CNY 2250000.0 sits in the top 0.22% of all voucher values and is an exact multiple of 10,000"
TXN00023346,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00004565,large_round_amount,Large Round Amount,0.7945,"Large round amount: CNY 1060000.0 sits in the top 2.05% of all voucher values and is an exact multiple of 10,000"
TXN00008872,large_round_amount,Large Round Amount,0.6063,"Large round amount: CNY 800000.0 sits in the top 3.94% of all voucher values and is an exact multiple of 10,000"
TXN00015328,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00000131,large_round_amount,Large Round Amount,0.393,"Large round amount: CNY 742000.0 sits in the top 4.57% of all voucher values and is an exact multiple of 1,000"
TXN00002362,large_round_amount,Large Round Amount,0.9778,"Large round amount: CNY 2250000.0 sits in the top 0.22% of all voucher values and is an exact multiple of 10,000"
TXN00011824,large_round_amount,Large Round Amount,0.9995,"Large round amount: CNY 3750000.0 sits in the top 0.0% of all voucher values and is an exact multiple of 10,000"
TXN00001822,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00000691,large_round_amount,Large Round Amount,0.9778,"Large round amount: CNY 2250000.0 sits in the top 0.22% of all voucher values and is an exact multiple of 10,000"
TXN00002922,large_round_amount,Large Round Amount,0.9778,"Large round amount: CNY 2250000.0 sits in the top 0.22% of all voucher values and is an exact multiple of 10,000"
TXN00010663,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00023082,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00001572,large_round_amount,Large Round Amount,0.7504,"Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000"
TXN00005110,rapid_payment,Rapid Payment,0.835,Rapid payment: settled 2.2 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00027810,rapid_payment,Rapid Payment,0.916,Rapid payment: settled 1.1 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00009664,rapid_payment,Rapid Payment,0.6025,Rapid payment: settled 5.3 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00022248,rapid_payment,Rapid Payment,0.733,Rapid payment: settled 3.6 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00017944,rapid_payment,Rapid Payment,0.9168,Rapid payment: settled 1.1 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00014976,rapid_payment,Rapid Payment,0.712,Rapid payment: settled 3.8 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00011042,rapid_payment,Rapid Payment,0.7503,Rapid payment: settled 3.3 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00010252,rapid_payment,Rapid Payment,0.8995,Rapid payment: settled 1.3 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00027074,rapid_payment,Rapid Payment,0.625,Rapid payment: settled 5.0 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00005280,rapid_payment,Rapid Payment,0.829,Rapid payment: settled 2.3 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00004644,rapid_payment,Rapid Payment,0.892,Rapid payment: settled 1.4 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00006122,rapid_payment,Rapid Payment,0.6685,Rapid payment: settled 4.4 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00006152,rapid_payment,Rapid Payment,0.73,Rapid payment: settled 3.6 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00014522,rapid_payment,Rapid Payment,0.733,Rapid payment: settled 3.6 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00022626,rapid_payment,Rapid Payment,0.7548,Rapid payment: settled 3.3 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00006201,rapid_payment,Rapid Payment,0.652,Rapid payment: settled 4.6 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00024000,rapid_payment,Rapid Payment,0.7825,Rapid payment: settled 2.9 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00021670,rapid_payment,Rapid Payment,0.589,Rapid payment: settled 5.5 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00016167,rapid_payment,Rapid Payment,0.6962,Rapid payment: settled 4.0 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00024023,rapid_payment,Rapid Payment,0.6595,Rapid payment: settled 4.5 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00028381,rapid_payment,Rapid Payment,0.901,Rapid payment: settled 1.3 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00006542,rapid_payment,Rapid Payment,0.6273,Rapid payment: settled 5.0 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00002367,rapid_payment,Rapid Payment,0.7263,Rapid payment: settled 3.6 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00021198,rapid_payment,Rapid Payment,0.6888,Rapid payment: settled 4.2 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00018982,rapid_payment,Rapid Payment,0.8762,Rapid payment: settled 1.6 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00024498,rapid_payment,Rapid Payment,0.8605,Rapid payment: settled 1.9 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00024629,rapid_payment,Rapid Payment,0.7083,Rapid payment: settled 3.9 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00001475,rapid_payment,Rapid Payment,0.8598,Rapid payment: settled 1.9 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00013083,rapid_payment,Rapid Payment,0.7278,Rapid payment: settled 3.6 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00005834,rapid_payment,Rapid Payment,0.643,Rapid payment: settled 4.8 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00001991,rapid_payment,Rapid Payment,0.8208,Rapid payment: settled 2.4 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00028169,rapid_payment,Rapid Payment,0.7375,Rapid payment: settled 3.5 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00014218,rapid_payment,Rapid Payment,0.85,Rapid payment: settled 2.0 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00014052,rapid_payment,Rapid Payment,0.7952,Rapid payment: settled 2.7 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00018287,rapid_payment,Rapid Payment,0.829,Rapid payment: settled 2.3 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00012546,rapid_payment,Rapid Payment,0.6738,Rapid payment: settled 4.4 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00001164,rapid_payment,Rapid Payment,0.7278,Rapid payment: settled 3.6 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00012863,rapid_payment,Rapid Payment,0.8665,Rapid payment: settled 1.8 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00011814,rapid_payment,Rapid Payment,0.9048,Rapid payment: settled 1.3 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00022966,rapid_payment,Rapid Payment,0.8665,Rapid payment: settled 1.8 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00026444,rapid_payment,Rapid Payment,0.8732,Rapid payment: settled 1.7 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00017910,rapid_payment,Rapid Payment,0.7705,Rapid payment: settled 3.1 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00014365,rapid_payment,Rapid Payment,0.883,Rapid payment: settled 1.6 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00001833,rapid_payment,Rapid Payment,0.6618,Rapid payment: settled 4.5 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00028334,rapid_payment,Rapid Payment,0.922,Rapid payment: settled 1.0 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00003351,rapid_payment,Rapid Payment,0.8275,Rapid payment: settled 2.3 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00020126,rapid_payment,Rapid Payment,0.61,Rapid payment: settled 5.2 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00016453,rapid_payment,Rapid Payment,0.613,Rapid payment: settled 5.2 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00009784,rapid_payment,Rapid Payment,0.6962,Rapid payment: settled 4.0 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00001801,rapid_payment,Rapid Payment,0.718,Rapid payment: settled 3.8 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00021075,rapid_payment,Rapid Payment,0.7165,Rapid payment: settled 3.8 hours after the invoice arrived (normal supplier terms are 30-60 days)
TXN00008826,rapid_payment,Rapid Payment,0.8132,Rapid payment: settled 2.5 hours after the invoice arrived (normal supplier terms are 30-60 days)
